business_id|name|city|state|latitude|longitude|stars|review_count|price|genres|avg score
d2-suh7-s2GUpTzoL8-cGQ|The Corner CityScape|Phoenix|AZ|33.4471752495|-112.074834332|3.5|49|2|Bakeries /// Food /// American (Traditional) /// Cafes|3.52
s_k-3Y_RGk9Wgee6eGAuoQ|Pizzarelli|Las Vegas|NV|36.1573631|-115.0620928|3.0|4|N/A|Pizza|2.5
9PusX3-2EKqB-yMdQqMU4Q|Luna's Living Kitchen|Charlotte|NC|35.2090265771|-80.8611555105|4.5|102|2|Live/Raw Food /// Vegetarian /// Vegan|4.54
va89GS1Zh402L4v-iY0Urw|Hearthstone Kitchen & Cellar|Las Vegas|NV|36.1551327|-115.334816|3.5|319|2|American (New)|3.67
IZOKtFjm_hiL4OGmCq2NNA|The Dancing Dog Eatery & Juicery|Urbana|IL|40.112757|-88.2085029|4.5|33|2|Food /// Vegetarian /// Juice Bars & Smoothies /// Vegan|4.4
hWhkm0CBERtqa-EhTmpecA|Dogwood Southern Table & Bar|Charlotte|NC|35.145938695|-80.8300620574|4.0|72|2|American (New) /// Southern|4.17
jK5zpGrLx9frZKFuGp5HTQ|My Thai|Pittsburgh|PA|40.3930420493|-80.0370368072|4.0|26|2|Thai|3.84
3ikkGPdcZMkiboPmIc1Evg|La Barantine Victoria|Edinburgh|EDH|55.9483436|-3.1945835|4.5|13|1|Bakeries /// Food /// Breakfast & Brunch /// Cafes|4.64
PoIoQkRFlToSF8DURyY6Sw|Village Inn|Mesa|AZ|33.3799121|-111.8062972|3.0|23|1|American (New)|2.95
OhfLXgr9cPtPEeHFXw3gMA|McDonald's|Montréal|QC|45.5022098|-73.6978074|3.0|3|1|Burgers /// Fast Food|3.0
OtvGo6YO8QmaqvaHhYLz8Q|Pho Xua|Montréal|QC|45.5408127|-73.6137114|4.5|3|N/A|Vietnamese|4.33
EUaTSqw7qtLQkn5-ScdE8w|San Salvador Restaurant|Las Vegas|NV|36.1457682|-115.1366586|4.5|20|1|Latin American /// Mexican /// Salvadoran|4.76
cRHkJnBe8kvoyzQs8Q951w|Philly's Pitt Stop|Pittsburgh|PA|40.4442075|-80.0405986|2.5|5|N/A|Sandwiches /// American (Traditional) /// Pizza|2.0
ETrtpthOGuC8q7rE17s30g|Burger 21|Chandler|AZ|33.3199737951|-111.890194592|3.5|124|2|Burgers|3.29
uCR7_Wn2risUq50fD9mcww|Cherry Tree Smokehouse BBQ|Phoenix|AZ|33.4655511|-112.040087|3.5|53|2|Barbeque|3.78
S3ZYZjRmzgyvoUGbLOvsBQ|Bead & Berry Coffee House|Maricopa|AZ|33.0683458|-112.0475185|4.5|22|2|Food /// Coffee & Tea /// Juice Bars & Smoothies /// Breakfast & Brunch|4.55
xYS6JehNFXLET5ZRdN4E3Q|Q Tavern|Charlotte|NC|35.2189223729|-80.8361534402|4.0|13|2|Bars /// Southern /// Pubs /// Nightlife /// Gastropubs|3.75
uETBXZTmQcH2SuzSdkwi8Q|Trilogie|Montréal|QC|45.540974202|-73.6379841944|4.0|6|2|Asian Fusion /// Chinese|3.67
rlRU1FtfYxMIXYHEjCUbjQ|Catch On Seafood Market|Charlotte|NC|35.2191006454|-80.8137995595|5.0|32|2|Grocery /// Food /// Seafood /// Seafood Markets /// Specialty Food|4.97
u5cRdcNN-9V8SlsfO_Kl7w|Diego Pops|Scottsdale|AZ|33.4993863|-111.9265696|4.0|231|2|Mexican|4.17
2Pd2blpAgvyC_j3xfl1fOQ|Stan's European Deli|Phoenix|AZ|33.640641|-112.096302|4.5|30|1|Food /// Specialty Food /// Delis /// Meat Shops|4.62
XdmkYETQdOr3n_grt6L2zA|RuRu's Tacos + Tequila|Charlotte|NC|35.2003245|-80.8246108|3.0|114|2|Mexican /// Tex-Mex|3.25
ULS5w5Cg-A0egr_fDd8v9Q|The Loaded Potato|Phoenix|AZ|33.3933429|-112.0458917|4.0|48|2|Fast Food /// Comfort Food|4.26
I9SVqdLVUdo74rCtb1ludQ|Olio Trattoria|Pittsburgh|PA|40.44133|-79.956892|3.5|12|2|Italian|3.0
GM-tBU13kg1q-SODTFDpig|Wolfgang Puck Bar & Grill|Las Vegas|NV|36.1515465211|-115.332669628|3.5|112|2|Nightlife /// Seafood /// American (Traditional) /// Bars|3.47
n9H3Ay_jMjhKjUNZWtaICA|Zella's Pizza & Cheesesteaks|Gilbert|AZ|33.3257131|-111.6874531|4.0|89|1|Cheesesteaks /// Pizza|3.89
MEeDdIQkMAQm8Qu2AWnPzg|Hole in The Wall Crab Shack|Charlotte|NC|35.332492|-80.732746|4.0|3|N/A|Food /// Seafood /// Food Trucks|4.0
41foAsC1L18T0uq1RZOWDA|Green Sushi|Waterloo|ON|43.4725315078|-80.5372758955|3.0|19|2|Sushi Bars|3.05
27eR2PYFPqrJyVWtWWGZ6Q|Bazar Café|Montréal|QC|45.5326801|-73.606052|4.5|10|2|Breakfast & Brunch /// Sandwiches|4.6
xZtwhzBL7SIgx3mcfz9WUw|The Basak|Montréal|QC|45.4939986861|-73.5762333683|4.5|12|2|Korean /// Chicken Wings|4.25
f34wECXN7qAijGTF5erEjQ|Reid's Fine Food|Fort Mill|SC|35.001244|-80.85523|4.0|5|2|Food /// Grocery /// Southern /// Butcher|4.0
ydCaA0ol-YX1zd0IDKoT8g|Cast Iron Waffles|Charlotte|NC|35.152852|-80.840464|3.0|15|1|Food /// Coffee & Tea /// Breakfast & Brunch|3.33
JyoWqZXzjrAGUHmaOV2PMw|Queso Good|Phoenix|AZ|33.4483771|-112.0740373|3.0|26|1|Food /// Mexican /// Food Trucks|3.04
zeusASVuHqespmf4dWBSeg|Machetes & Mexican Food|Phoenix|AZ|33.6390491811|-112.031112563|3.5|3|1|Mexican|3.67
v6eGlG5bHeKliqMzHgcFaQ|The Improper Pig|Charlotte|NC|35.1766346433|-80.7996419534|4.0|94|2|Bars /// Nightlife /// Barbeque|4.0
V2wIFjB-g8KSkezwIgYZCA|Island Heat Dinner Show|Las Vegas|NV|36.1246915|-115.1710145|3.5|26|2|Arts & Entertainment /// American (New) /// Nightlife /// Music Venues|3.25
HTxOctxUH6LnlAJbUK50PA|The Cultured Pearl|Scottsdale|AZ|33.4961307161|-111.922043044|4.0|29|2|Sushi Bars /// American (New)|4.0
SBeogIVHWuN9aPomWGN7Ig|Aachi South Indian Kitchen|Tempe|AZ|33.349118|-111.944979|3.5|35|2|Indian /// Buffets|3.53
6eca7Orpujg6VAVz7UUsUA|Lazeez|Las Vegas|NV|36.1300289|-115.2777727|4.0|109|2|Indian /// Mediterranean /// Halal|3.94
dZ7fzxoEyS2WbgfhrgclBw|Jimmy John's|Tempe|AZ|33.3493048|-111.9017223|3.0|8|N/A|Sandwiches|3.13
jS0mmzYf4mouMEcGzQ5Z-Q|Jurassic Grill|Champaign|IL|40.1104696|-88.2331177|3.5|20|1|Burgers /// American (Traditional)|3.5
hQBLiFMHKq7OvsaGCb9AZA|Paz Cantina|Phoenix|AZ|33.4591696019|-112.068989798|4.0|266|2|Mexican|3.9
SXDm_ep9hqsCDTUPgpK0Zw|Red Robin Gourmet Burgers|Las Vegas|NV|36.1457336231|-115.333381956|2.5|121|2|Burgers /// American (Traditional)|2.57
kJdYwlOS_88AdkbCgHmECA|Freshii|Montréal|QC|45.5090023|-73.5726475|4.0|6|1|Soup /// Sandwiches /// Salad|4.17
LDtftda8zS1mPM12rSQN8A|Jalapeño Inferno|Scottsdale|AZ|33.6744531512|-111.888679868|3.0|52|2|Mexican|3.04
_Ec1KaH6DpX-1NNE8fA55Q|Pho Rancho Asian Cuisine|Las Vegas|NV|36.2377496|-115.2317001|4.0|164|1|Vietnamese /// Chinese|3.86
QC46KdWAYQqKcSe7bP6soQ|Marco's Pizza|Sun Prairie|WI|43.1874774|-89.2261813|4.0|7|2|Pizza|4.0
YvLwCOVaxm-cLtTHKShh8Q|Tony Sacco ' S Coal Oven Pizza|Chandler|AZ|33.2349737|-111.7918276|4.0|104|2|Pizza|3.76
Dg6mddtLmjz580JVyyx9fg|Nak Won Garden|Pittsburgh|PA|40.4565667|-79.936316|4.0|33|2|Korean|3.97
ssFKPSAKvwqP4jBQILO67w|Lava Grill|Las Vegas|NV|36.1158756|-115.0954114|4.5|70|1|Hawaiian /// Japanese /// Barbeque|4.35
UimUu5Q1m2mYEmAvreZQig|Welcome Chicken + Donuts|Phoenix|AZ|33.4367973|-112.0491246|4.0|219|1|Food /// Donuts /// Coffee & Tea /// Chicken Shop|4.09
JAAjvGyYdAaBTf3z5KhrkA|Sushi Loca|Las Vegas|NV|36.1450494098|-115.332824471|3.0|131|2|Sushi Bars|3.02
WkCjEvYX2aPKyVw_PVHesw|Sunshine Superfood Cafe|Scottsdale|AZ|33.496587|-111.929107|4.0|3|2|Vegetarian /// Vegan|4.0
WJxFcrTCN16QfW16ddE2_g|Kinka Izakaya Montréal|Montréal|QC|45.4939720356|-73.5788095157|4.0|87|2|Tapas Bars /// Japanese|3.74
CbCZOAJhhZssbweersbv0A|Rouge Boeuf|Laval|QC|45.5620785|-73.7287581|1.5|3|N/A|Steakhouses|1.33
khwIAYUZhpXoRKrAEGrXGw|American Girl Charlotte|Charlotte|NC|35.1539066|-80.8318692|3.0|6|2|American (Traditional)Shopping /// Toy Stores|2.4
_fcrxqrOkoC7R-p0pbPDrg|Qdoba|Urbana|IL|40.1097387|-88.2273147|4.0|6|1|Mexican|3.83
Ni9C6R4ULJKxM2TV8eMdAQ|Parker's PGH|Pittsburgh|PA|40.3955488|-80.0350933|4.5|31|1|Food /// Breakfast & Brunch /// Bagels /// Sandwiches|4.46
IqbY-ztC3GC_A_KoKhYKuA|Jasmine Thai Cuisine|Phoenix|AZ|33.4799381|-112.0808931|4.0|51|2|Thai|3.79
N32F9DmtEp2AZQRyiAEiGg|Sanfratello's Pizza|Gilbert|AZ|33.3351717|-111.7715963|3.5|72|2|Pizza /// Italian|3.21
7lqiw7SvtscC2U0ImPqDIg|California Pizza Kitchen|Las Vegas|NV|36.1523746292|-115.332955917|3.5|90|2|American (Traditional) /// Pizza|3.56
68I-YwoxJqmmevqnsdJR6Q|Ridgewood Café|Montréal|QC|45.4955172|-73.6106706|4.0|8|2|Cafes|4.22
jLeLQ6MUpQIrgJYbZR7igg|Toby Keiths I Love This Bar & Grill|Phoenix|AZ|33.6765423|-111.966362|2.0|56|2|Bars /// American (Traditional) /// Nightlife|2.1
tc1kER4tWn3LI99Rk-NVZw|Spiga Cucina|Scottsdale|AZ|33.6992475|-111.9180394|4.0|154|2|Italian|4.19
Oe7tSP5LW4EJZtWrmn8JQw|Bistro Amerigo|Montréal|QC|45.4700065|-73.6279248|3.5|3|N/A|Italian|3.33
8pd85fy_A59GDHPMNqo7rg|Joey & Gina's Restaurant|Peoria|AZ|33.6300933|-112.2382922|4.0|48|2|Pizza /// Italian|4.14
utytgpoRER6uNVpPV_G9jw|Phuket Thai Cuisine|Chandler|AZ|33.2463379|-111.8424831|4.0|85|2|Thai|4.14
vfYhlb4u7OJ-OHpJRIx0Mg|BB Cafe|Chandler|AZ|33.3061246|-111.8609991|3.0|10|1|Breakfast & Brunch /// Sandwiches|2.6
wXRD9u4j_UCg_Xm4fSR78A|Culinary Dropout|Tempe|AZ|33.428533|-111.943955|4.0|358|2|American (New)|3.91
2Gvg45qaL6icaFKDjA4yyg|MTO Café|Las Vegas|NV|36.1508714858|-115.33308159|3.5|159|2|Breakfast & Brunch /// American (New)|3.62
LsdmVvu4_sjoQLAHet3uBw|Restaurant Basha|Montréal|QC|45.5370584776|-73.6157205328|3.5|9|2|Lebanese /// Middle Eastern|3.5
jwovjTwrBAhid4sL7pOrVA|Chow Time|Las Vegas|NV|36.1954258|-115.2549386|3.0|7|N/A|Food /// Barbeque /// Food Trucks|3.0
8nW_GqMfACpzxfULQppkfQ|Epazote & Haricot|Dorval|QC|45.4409951527|-73.7395943209|5.0|5|2|Food /// Food Delivery Services /// Breakfast & Brunch /// Mexican|5.0
8qbPcwA8xAgk1V5bXaztxA|Linda's Hoosier Cafe|Apache Junction|AZ|33.4033003|-111.5299022|2.5|7|1|Cafes|3.0
lHqfi_3r4Q3SX6rlfAFg7g|Balsam Inn|Montréal|QC|45.5004983|-73.5715054|3.5|34|3|BarsCocktail Bars /// Nightlife /// Italian|3.81
R1IrhFM-ApXIUpCRa_eniw|Country Pride Restaurant|Tonopah|AZ|33.4590850184|-112.782179727|3.0|5|1|Cafes|2.33
bvJGSfinC3dpGtSIGdKGNQ|Bebe's Southern Cooking|Glendale|AZ|33.5666034|-112.1872746|2.5|16|2|Soul Food /// Southern|2.47
q4MTywvT1EFuWiFMLQ7PXA|La Casa De Juana|Tempe|AZ|33.3478761|-111.909978|4.0|79|1|Mexican|4.0
Qstn_8U1ifSl-HU-ksJrYQ|Pizzeria Martina|Montréal|QC|45.4829192|-73.5812782|4.0|5|3|Italian /// Pizza|3.8
rHwp1OUdZyHLl-bYVGO2gw|Pizza Gourmet|Las Vegas|NV|36.1065041|-115.2979412|5.0|13|2|Italian|4.7
XJbfnkVL73cAALPncbYyVg|3rd St Sushi & Bar|Phoenix|AZ|33.4589941957|-112.068833598|3.5|3|1|Bars /// Sushi Bars /// Nightlife|3.67
5L-vmM7JA_U1koc01Gw43g|Basha 21|Squirrel Hill|PA|40.4364736|-79.922778|4.0|5|2|Middle Eastern|4.0
IFMGpLaESxQwoO9H4yp59A|Sabor Latin Street Grill|Matthews|NC|35.003164825|-80.6989974582|4.0|30|1|Latin American /// Mexican /// Food /// Ethnic Food /// Specialty Food|4.0
AWNFXi9hLqo1WhEdMh7FOA|Black Bear Diner|Henderson|NV|36.0698735|-115.0826733|3.5|198|2|Breakfast & Brunch /// American (Traditional) /// Diners|3.46
e0JASDXp7rFHQKWwKf4IWA|Richmond CAFE|Edinburgh|EDH|55.946097|-3.181959|4.5|3|1|Cafes|4.67
9U7sTEf34ayvN3s4tRmSEQ|The Coffee House|Henderson|NV|36.0337114|-114.9834877|4.0|8|1|Cafes|4.0
6oNBb3SYGg1INhSxlPBc3g|The Newton|Phoenix|AZ|33.5096672|-112.078715|4.0|10|2|Shopping /// Books, Mags, Music & Video /// Venues & Event Spaces /// Event Planning & Services /// Bookstores /// American (New)|4.0
Dy7TJMsjsxMLmXPY4kNmcg|Banh Mi Bistro Vietnamese Eatery|Phoenix|AZ|33.6406782417|-112.110540078|4.5|158|1|Vietnamese|4.6
4G9StQDOFutiUMZYem9UVw|Stingray Sushi|Chandler|AZ|33.31819|-111.969203|3.5|58|2|Sushi Bars /// Japanese|3.25
FS6OYn6KWS86vlJlbhW5aQ|Serrano's Mexican Grill|Henderson|NV|36.0705045|-115.0766078|4.0|100|1|Mexican|4.07
d6tJZ-FuIYZHBhZbFRBqHA|Santa Ana Cafe|Las Vegas|NV|36.1729316|-115.0618155|1.5|3|1|Mexican|1.5
kUzJp3aNxAm3Hso9LT7J4g|Pizza Divino|Phoenix|AZ|33.5968607|-112.1356308|4.0|26|1|Pizza /// Chicken Wings|3.96
gLIpo5Jinus3g0K8E4b0hw|Bonefish Grill|Madison|WI|43.060987|-89.511294|3.0|89|2|Seafood|3.07
eqJ-p_8AYeltJU2tJHURJA|La Churreria|Karlsruhe|BW|49.0075091768|8.38689706328|4.0|6|2|Tapas Bars /// Spanish|4.0
enJGNU-A2br9d7sKe82saQ|Baby's Badass Burgers|Las Vegas|NV|36.1420509495|-115.127323978|4.0|4|1|Food /// Burgers /// Food Trucks|4.0
Z1FwK37rWbmLvZChmy-y2w|Chipotle Mexican Grill|Las Vegas|NV|36.0989990617|-115.296184628|3.5|31|1|Fast Food /// Mexican|3.27
PiXzWWfIjz6kl_e-LYXHhg|Arancini House|Pittsburgh|PA|40.382363|-80.043744|4.5|13|1|Pizza /// Italian|4.64
wVEIVzEEEw9wLpl7zdqa3A|Eggspectation|Montréal|QC|45.4964764|-73.6557866|3.0|4|2|Breakfast & Brunch /// Cafes|2.67
rfLYBBMDZrBXcwmmt16Q1g|MR Wings|Las Vegas|NV|36.119211|-115.064482|4.5|14|1|American (New)|4.46
sTSdD5i3Pmi_LoV5JndCaA|Heng's Kitchen|Mesa|AZ|33.4133505|-111.8759922|4.0|21|1|Chinese|4.11
YEnwP8ChTJXUKJ8ZnbFQMw|Earl of Sandwich|Tempe|AZ|33.4251775|-111.9397665|4.0|70|1|Sandwiches|3.92
KdZMrO06w46riI5r4wjweg|Viva Chicken|Charlotte|NC|35.0704972|-80.8444723|4.5|161|1|Peruvian|4.61
0Ir2L-nWFFQP3jB7fnWTuw|BRGR|Pittsburgh|PA|40.357213|-80.0520951|3.0|62|2|Burgers|2.82
l408xFaILd8LiX_XxRJM2A|McAlister's Deli|Peoria|AZ|33.636529|-112.23077|4.0|53|1|Delis|4.08
jlc8PhWwxErAAcvIYLHe3A|Senor Taco|Scottsdale|AZ|33.6227145969|-111.892108464|4.0|73|1|Mexican|4.21
neQqbrgCqfrRjRaMY8iSGA|NY Slicers Deli|Phoenix|AZ|33.457273|-112.151077|4.5|80|1|Sandwiches|4.69
cbZKhRq14FAvSrS82S7sbA|Billy's BBQ|Las Vegas|NV|36.1146298|-115.3097052|4.0|187|2|Soul Food /// Southern /// Barbeque|4.14
gd3UB2xsWzEIAUfrAPOrlA|Charlie's Cafe|Tempe|AZ|33.4177879|-111.9293451|1.5|9|2|Food /// Coffee & Tea /// Sandwiches|1.5
T_5Fb5jyLsJcS_jdhCxO6w|Krazy Cmak|Montréal|QC|45.4706868|-73.6355414|4.5|3|N/A|Bakeries /// Food /// Grocery /// Russian|5.0
AFMYPTbxrpg98VoUuharfg|L&L Hawaiian Barbecue|North Las Vegas|NV|36.2404852804|-115.116350025|4.5|21|1|Hawaiian|4.44
32mcDl1jtka5KviXmAK02w|Nawaz Indian Cuisine|Phoenix|AZ|33.5671067|-112.1027189|4.0|32|2|Indian|4.2
uVaWsf5ZN5vc5EC_J8bEvQ|Taigu|Middleton|WI|43.0959304|-89.5130043|3.5|18|2|Chinese|3.59
Y6UjLYBPSy-u0KPNQ-80qw|Luo Restaurant|Montréal|QC|45.5103438|-73.5751145|4.0|7|N/A|Vietnamese|4.14
UtNk5sxV2AOlL4BrxO_VJA|Contini Cannonball|Edinburgh|EDH|55.9487199215|-3.19632513036|4.0|8|2|Italian /// Scottish|4.17
KB8R3riLsjiuKTLGts3uKw|Hello Bistro|Pittsburgh|PA|40.440093|-80.0008532|3.5|31|1|Burgers /// American (New) /// Salad|3.4
y7wNScWKb4SHMgBuDmmjqQ|Thazard|Montréal|QC|45.5247656|-73.5963289|3.5|20|2|Nightlife /// Bars /// Cocktail Bars /// Japanese|3.39
pRqOWn5tWt0CCLSa80au1w|Baja Tacos|Mesa|AZ|33.4146004|-111.8006471|4.5|8|2|Mexican|4.33
j72BJLvldv1gw9mSpUhiDg|Nacho Daddy|Las Vegas|NV|36.1449407|-115.3028257|3.5|195|2|Bars /// Mexican /// Sports Bars /// Nightlife /// Tex-Mex|3.49
lVH--3M6eVaNf5CBDkZJiw|Vincenzo's Pizza & Pasta|Pittsburgh|PA|40.395085|-80.033727|2.0|8|2|Pizza|1.86
Aay-Iw_NcbWnzlUs6txgLw|Papa Chevo's Taco Shop|Gilbert|AZ|33.2610094|-111.7567493|3.5|7|N/A|Mexican|3.67
wnKlePeaeikRHkIOtJSu_g|Blueberry Hill Family Restaurant|Las Vegas|NV|36.114985|-115.207537|3.5|102|2|Bakeries /// Bars /// Food /// Breakfast & Brunch /// Nightlife|3.44
rRsAuY4e9T5EscglUSRU6w|Tahoora Grill|Phoenix|AZ|33.466978|-111.9959254|4.0|26|2|Afghan /// Pakistani /// Indian|4.08
CIFzkoR07SZTQwgmag2kVQ|Grape Wine Bistro|Scottsdale|AZ|33.700033|-111.888462|4.0|23|2|Bars /// American (New) /// Wine Bars /// Nightlife /// Steakhouses|4.1
cab8Jri_Zdz2487hG5em6w|Dragon Fire Pizza|Champaign|IL|40.1164204|-88.2433829|4.5|13|1|Food /// Pizza /// Food Trucks|4.58
d9JI2Js8oGOeVQDr2q3KQw|Cheeburger Cheeburger|Henderson|NV|36.0100415|-115.1186609|3.0|101|2|Burgers /// American (Traditional)|3.03
6UQ3oZv_OH0d1apy_1djdg|El Cartel|Edinburgh|MLN|55.9538021|-3.1998918|4.5|25|2|Mexican|4.64
NX8XLEUFXrnh8I18cQzGGw|McDonalds|Wesley Chapel|NC|35.0015776951|-80.6951627317|1.0|7|N/A|Burgers|1.14
e1fPOv3qzsaFdanxwmcOIQ|The Simple Greek|Mount Lebanon|PA|40.381372311|-80.0441557914|4.5|26|1|Greek|4.32
1ZsDRVBZDllEp1FuduAqDQ|Restaurant Cirkus|Montréal|QC|45.5343943|-73.5829635|4.0|8|3|Breakfast & Brunch /// French|3.88
AzGAiH76WvMeLaxpJVnOKg|Papa Murphy's|Fountain Hills|AZ|33.606684|-111.730925|5.0|8|2|Pizza|4.75
e9Fi9SN7moLeXVJx4u_qzw|Los Mexican Friends|Phoenix|AZ|33.4310722743|-112.064605057|4.5|6|1|Mexican|4.38
EEBI6c2MdkeGX3yJ0EnTYw|Café Sfouf|Montréal|QC|45.5215228487|-73.5621058568|4.5|10|1|Cafes|4.33
2ew7Ol0Nxbk_AGAtHXnnMA|Rhino Market & Deli|Charlotte|NC|35.2297195889|-80.8659141785|4.5|64|1|Delis /// Vegetarian /// Salad|4.29
vmrLcb8fBuqDnbWov8VnpA|Pizza Hut|Las Vegas|NV|36.1362575|-115.1512526|2.0|3|N/A|Pizza|2.0
PhwoWS4huKCd-djNDkeZcQ|Sir Veza's Taco Garage|Chandler|AZ|33.3003812482|-111.898431815|3.5|80|2|Mexican /// Diners|3.71
8wMtmsSxfpeTm9jhKo2J1w|Pupuseria Santa Tecla Restaurant|Casa Grande|AZ|32.8788322|-111.7390984|3.0|3|N/A|Latin American /// Salvadoran|3.0
9H1nECsWZ-izoJ_q9rPTDQ|South Philly Steak & Fries|Las Vegas|NV|36.1629926|-115.1592511|1.5|10|2|Cheesesteaks /// American (Traditional)|1.63
KxJLGqaf7JQKYQmWgXUU2g|Bazic Bar & Karaoke|Las Vegas|NV|36.1255374|-115.2112409|4.0|24|1|Nightlife /// Korean /// Karaoke|3.63
RhDepa9Gmbz9eQJV6Hdvzw|Toro Latin Restaurant and Rum Bar|Scottsdale|AZ|33.6406334|-111.9086326|4.0|43|3|Seafood /// Latin American|3.97
D7DKzNGrKqtMqGTvusmLDA|Hacienda de Rosa's Restaurante|Mesa|AZ|33.45083|-111.763286|3.0|47|2|Mexican|2.89
AwQorTMV_hspc7Y6D_bFmw|Oliver's Public House|Madison|WI|43.0725542026|-89.4300975757|4.0|96|2|Breakfast & Brunch /// American (New)|3.73
Mk4EOhIsaGargegbZj4cyQ|Mookata|Karlsruhe|BW|49.0333794|8.3337226|4.0|5|3|Thai /// Asian Fusion|4.0
87dkHRsFwRO2enM72xNZfA|Noodle'N'Ice|Edinburgh|EDH|55.9494481219|-3.18701250483|3.0|4|2|Thai|3.0
kzEZ-zYiL5MwDqsGG91ojA|Nori Sushi Scottsdale|Scottsdale|AZ|33.6382752958|-111.863211348|4.5|72|2|Bars /// Sushi Bars /// Japanese /// Nightlife /// Lounges|4.48
HbmIc3R7M9ejwycJUDtFSw|The VUE at Augusta Ranch|Mesa|AZ|33.3719017|-111.6314643|4.5|38|2|Wine Bars /// Bars /// American (New) /// Nightlife|4.39
DtbHHFk6sBFIX6b_VM6OcQ|Yo! Sushi|Edinburgh|EDH|55.9521704|-3.198054|3.0|15|1|Sushi Bars|3.0
UbSuXdtTmdzV8QzU6t011g|Veganbites|Las Vegas|NV|36.0290480988|-115.11492711|4.5|57|1|Bakeries /// Food /// Vegetarian /// Gluten-Free|4.54
_uh8g9rh4MtVEOnCEbqwnA|Bentoya|Edinburgh|EDH|55.9459297449|-3.20472838043|4.0|25|2|Sushi Bars /// Japanese|4.0
dAgYs0yRVxCLVULhC2ucaw|Angelina's Pizzeria|Las Vegas|NV|36.2188349|-115.2645919|3.5|27|1|Pizza|3.56
4fZHOYHUaWdCG2upxBSfTg|Bachi Kitchen|Las Vegas|NV|36.0844749|-115.2412756|4.0|187|2|Burgers /// Breakfast & Brunch /// Asian Fusion|3.89
WGhn26tGNjPMVZNR8r89uQ|Lea Restaurant|Westmount|QC|45.4777494|-73.6045977|3.5|4|3|Portuguese /// Spanish|3.5
y_75-ugIKXcO30npmDD_Rw|Pho Bistro|Las Vegas|NV|36.1139613|-115.0909203|4.0|51|1|Vietnamese|4.14
5wnfh9DHIMaaEIIVAzhhIA|Chicha Restaurant|Montréal|QC|45.476386|-73.6064199|4.5|10|1|Food /// DessertsAsian Fusion /// Tea Rooms|4.36
eZYlXKdQofwynt5tDcVqdQ|San Gennaro|Montréal|QC|45.532785|-73.6111769|4.5|10|1|Food /// Desserts /// Pizza /// Cafes|4.5
B_Kn-edrGVtv3rouoZZo_Q|Angel's Fried Rice|Las Vegas|NV|36.1238755|-115.279439|4.5|23|1|Chinese|4.63
aAUcIfoha-cOUiyfSDO6NA|CJ's Pub|Concord|NC|35.3675947|-80.6653594|3.0|10|2|Pubs /// Bars /// American (Traditional) /// Nightlife|2.8
7lWKZYmaKlXwEIaTJAadNA|Patriot Taphouse and Grill|Fort Mill|SC|35.0543181019|-81.007393373|3.5|35|2|Nightlife /// Bars /// American (Traditional) /// Sports Bars|3.12
FkpOO2zc8Bk94duZjPFyBw|Le Saint-Houblon|Montréal|QC|45.5146952|-73.5622428|4.0|20|2|Food /// Brasseries /// Gastropubs /// Beer, Wine & Spirits|3.85
_z8eyM5pAiW9CtHU2bga1A|Pizzeria Magpie|Montréal|QC|45.5169715|-73.5557061|2.5|9|2|Pizza|2.88
2N4gFWxQYvhr9GfYiMyROg|Fast Biryani|Madison|WI|43.132910342|-89.3023797559|4.0|37|1|Pakistani /// Indian|4.11
lMXAodHdwDSZpXScds0Qag|Hoso Sushi & Lobster Restaurant|Las Vegas|NV|36.193619|-115.3040091|3.5|15|2|Sushi Bars /// Japanese /// Chinese|3.43
P5t4b4qDYMbJJgLRDvBsqg|Bubba D's BBQ|Las Vegas|NV|36.2714828|-115.2606002|2.5|19|2|Pubs /// Bars /// Nightlife /// Barbeque|2.32
oZ0GvCqyCfFpCxGfzJgkYw|Wilfrid sur Laurier|Montréal|QC|45.5205641534|-73.5949744152|4.0|16|3|Latin American /// French|4.23
eqXpMET0NmmC31EspL80zQ|Evoke|Charlotte|NC|35.21681|-80.838267|4.0|42|3|Wine Bars /// Bars /// Steakhouses /// Nightlife|4.0
8F5O6G8V47MqHr3VOCYxTg|Metro Garden|Henderson|NV|36.0671229|-115.0428251|4.0|7|1|Food Court /// Salad|4.33
L1kZPLK-jESG1uOMl-DOew|Carlo & Emilie's Gourmet Deli|Chandler|AZ|33.2747539885|-111.859773137|4.5|124|1|Delis /// Italian /// French|4.66
vTnjqAlCJr5gFz1yHC96EQ|Yo! Sushi|Edinburgh|EDH|55.9524044|-3.1970792|3.5|3|2|Sushi Bars|3.67
k0MLfppKgJsUBUXR2y01UQ|Popeye's|Las Vegas|NV|36.2891104489|-115.288454667|1.5|42|1|Fast Food /// Chicken Wings|1.71
9jxTDo6Ht8RglcAgfrvSXg|The Steamed Tamale|Phoenix|AZ|33.4513004|-112.0977344|4.0|10|1|Mexican|4.4
hryVOl_txhl9n14d224Ssw|Chengdu Gourmet|Pittsburgh|PA|40.4295421035|-79.9223725553|3.5|40|2|Chinese|3.74
C5KNj470wxsWUX0i_pU0Xg|Bowl of Heaven 2 Go|Las Vegas|NV|36.104435|-115.1367851|4.5|4|1|Food /// Juice Bars & Smoothies /// Vegan|4.25
